Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units","Bulk GTIN"
"Dallas/Ft. Worth",Weekly,"2020-12-27 00:00:00",Organic,1.424682261,37453.49,4005.49,94.06,132.20,22351.87,0.00,0.00,0.00,10869.87
Denver,Weekly,"2020-01-06 00:00:00",Organic,1.603383318,34136.25,7175.87,1167.03,10.71,5094.86,0.00,0.00,0.00,20687.78
Denver,Weekly,"2020-01-12 00:00:00",Organic,1.116417110,156818.59,26335.04,2455.07,6.43,5801.91,0.00,0.00,0.00,122220.14
Denver,Weekly,"2020-01-19 00:00:00",Organic,0.999523665,163050.91,30326.08,2404.57,0.00,5012.31,0.00,0.00,0.00,125307.96
Denver,Weekly,"2020-01-26 00:00:00",Organic,1.309169699,57344.83,7847.80,1563.51,0.00,5604.90,0.00,0.00,0.00,42328.62
Denver,Weekly,"2020-02-02 00:00:00",Organic,1.392200545,55807.13,5996.22,1607.34,0.00,5646.90,0.00,0.00,0.00,42556.67
Denver,Weekly,"2020-02-09 00:00:00",Organic,1.532981636,40434.65,4700.55,1359.33,0.00,6241.46,0.00,0.00,0.00,28133.31
Denver,Weekly,"2020-02-16 00:00:00",Organic,1.824182032,28761.70,2748.79,1045.77,2.14,4987.37,0.00,0.00,0.00,19977.62
Denver,Weekly,"2020-02-23 00:00:00",Organic,1.718290470,31665.82,2712.20,1123.74,0.00,5592.56,0.00,0.00,0.00,22237.32
Denver,Weekly,"2020-03-01 00:00:00",Organic,1.651676634,32072.68,2873.60,1026.23,3.22,4691.27,0.00,0.00,0.00,23478.37
Denver,Weekly,"2020-03-08 00:00:00",Organic,1.545857117,35303.23,3130.59,1127.43,0.00,4612.52,0.00,0.00,0.00,26432.69
Denver,Weekly,"2020-03-15 00:00:00",Organic,1.621094315,43762.74,3691.01,1176.82,24.67,7034.08,0.00,0.00,0.00,31836.16
Denver,Weekly,"2020-03-22 00:00:00",Organic,1.572090974,20826.63,2947.54,783.23,180.27,8760.41,0.00,0.00,0.00,8155.18
Denver,Weekly,"2020-03-29 00:00:00",Organic,1.582649272,13371.98,1447.61,1023.98,87.79,6617.10,0.00,0.00,0.00,4195.50
Denver,Weekly,"2020-04-05 00:00:00",Organic,1.746079877,25852.45,12523.87,1939.83,31.04,4034.89,0.00,0.00,0.00,7322.83
Denver,Weekly,"2020-04-12 00:00:00",Organic,1.727282084,27799.51,15939.77,1854.79,6.42,4265.63,0.00,0.00,0.00,5732.90
Denver,Weekly,"2020-04-19 00:00:00",Organic,1.712342727,32434.22,16554.90,1378.34,2.14,5655.04,0.00,0.00,0.00,8843.80
Denver,Weekly,"2020-04-26 00:00:00",Organic,1.699283647,32209.53,10804.69,1502.45,0.00,4186.88,0.00,0.00,0.00,15715.52
Denver,Weekly,"2020-05-03 00:00:00",Organic,1.718597168,25528.61,7406.92,1775.96,1.07,2822.79,0.00,0.00,0.00,13521.87
Denver,Weekly,"2020-05-10 00:00:00",Organic,1.691769586,32528.69,11687.41,1936.25,1.07,4032.13,0.00,0.00,0.00,14871.82
Denver,Weekly,"2020-05-17 00:00:00",Organic,1.823931712,25017.40,7715.11,1725.82,0.00,4350.81,0.00,0.00,0.00,11225.66
Denver,Weekly,"2020-05-24 00:00:00",Organic,1.837209315,24697.77,3312.00,1543.19,2.14,5016.64,0.00,0.00,0.00,14823.80
Denver,Weekly,"2020-05-31 00:00:00",Organic,1.913537702,33494.80,4189.50,1665.08,3.20,7199.06,0.00,0.00,0.00,20437.95
Denver,Weekly,"2020-06-07 00:00:00",Organic,1.678868672,41490.61,5867.75,1851.89,2.14,9089.33,0.00,0.00,0.00,24679.51
Denver,Weekly,"2020-06-14 00:00:00",Organic,1.581641568,36680.67,6279.47,1687.90,3.21,8622.73,0.00,0.00,0.00,20087.36
Denver,Weekly,"2020-06-21 00:00:00",Organic,1.620734657,38111.49,12204.19,1992.11,1.07,7384.65,0.00,0.00,0.00,16529.48
Denver,Weekly,"2020-06-28 00:00:00",Organic,1.594507239,40030.57,18483.07,2254.47,2.14,9750.83,0.00,0.00,0.00,9540.06
Denver,Weekly,"2020-07-05 00:00:00",Organic,1.505026885,48964.44,16457.76,2353.63,2.14,9867.38,0.00,0.00,0.00,20283.53
Denver,Weekly,"2020-07-12 00:00:00",Organic,1.597974399,44310.11,21545.46,2152.44,7.49,11046.00,0.00,0.00,0.00,9558.71
Denver,Weekly,"2020-07-19 00:00:00",Organic,1.543192869,43714.40,22092.86,2334.46,0.00,11938.24,0.00,0.00,0.00,7348.85
Denver,Weekly,"2020-07-26 00:00:00",Organic,1.088993740,153151.37,42781.13,3946.09,1.07,11251.41,0.00,0.00,0.00,95171.67
Denver,Weekly,"2020-08-02 00:00:00",Organic,1.065285148,111840.16,35564.23,3879.53,0.00,9197.87,0.00,0.00,0.00,63198.53
Denver,Weekly,"2020-08-09 00:00:00",Organic,1.307871296,45794.46,11829.74,2203.79,5.37,9811.29,0.00,0.00,0.00,21944.27
Denver,Weekly,"2020-08-16 00:00:00",Organic,1.471732266,40274.27,8494.72,2228.55,0.00,10330.16,0.00,0.00,0.00,19220.84
Denver,Weekly,"2020-08-23 00:00:00",Organic,1.553733074,38946.01,9294.50,2180.77,0.00,9217.89,0.00,0.00,0.00,18252.85
Denver,Weekly,"2020-08-30 00:00:00",Organic,1.596779806,36566.67,15596.27,1882.06,0.00,8600.63,0.00,0.00,0.00,10487.72
Denver,Weekly,"2020-09-06 00:00:00",Organic,1.609213177,33684.38,13114.28,1908.56,4.30,7909.13,0.00,0.00,0.00,10748.11
Denver,Weekly,"2020-09-13 00:00:00",Organic,1.588654978,32909.52,8007.76,1481.86,0.00,7788.24,0.00,0.00,0.00,15631.66
Denver,Weekly,"2020-09-20 00:00:00",Organic,1.558932532,34092.88,9209.95,1674.69,0.00,7846.52,0.00,0.00,0.00,15361.72
Denver,Weekly,"2020-09-27 00:00:00",Organic,1.549682354,29661.47,6067.21,2120.64,1.08,8318.89,0.00,0.00,0.00,13153.66
Denver,Weekly,"2020-10-04 00:00:00",Organic,1.541423054,32181.71,4807.93,1378.03,0.00,7729.05,0.00,0.00,0.00,18266.71
Denver,Weekly,"2020-10-11 00:00:00",Organic,1.478221855,33823.45,4981.10,1533.96,0.00,7687.44,0.00,0.00,0.00,19620.95
Denver,Weekly,"2020-10-18 00:00:00",Organic,1.430994211,37681.97,3728.67,1317.99,0.00,7847.44,0.00,0.00,0.00,24787.88
Denver,Weekly,"2020-10-25 00:00:00",Organic,1.385382668,38893.53,4356.23,1316.97,0.00,9472.70,0.00,0.00,0.00,23747.63
Denver,Weekly,"2020-11-01 00:00:00",Organic,1.403580575,34548.89,3166.59,1269.75,0.00,8179.54,0.00,0.00,0.00,21933.01
Denver,Weekly,"2020-11-08 00:00:00",Organic,1.401769500,36726.36,3373.63,1274.03,0.00,8969.76,0.00,0.00,0.00,23108.95
Denver,Weekly,"2020-11-15 00:00:00",Organic,1.471499641,32435.69,2913.65,1254.07,0.00,7383.08,0.00,0.00,0.00,20884.89
Denver,Weekly,"2020-11-22 00:00:00",Organic,1.451488138,31659.77,2926.73,851.85,0.00,7982.23,0.00,0.00,0.00,19898.97
Denver,Weekly,"2020-11-29 00:00:00",Organic,1.477155207,30915.49,2714.35,619.53,0.00,7237.13,0.00,0.00,0.00,20344.48
Denver,Weekly,"2020-12-06 00:00:00",Organic,1.444038363,36179.31,3378.65,607.77,0.00,9489.38,0.00,0.00,0.00,22703.51
Denver,Weekly,"2020-12-13 00:00:00",Organic,1.421545862,38940.27,3437.99,606.67,2.15,10111.24,0.00,0.00,0.00,24782.22
Denver,Weekly,"2020-12-20 00:00:00",Organic,1.450070436,37988.97,3479.77,526.02,0.00,9856.88,0.00,0.00,0.00,24126.30
Denver,Weekly,"2020-12-27 00:00:00",Organic,1.458428718,34701.81,3114.45,550.77,0.00,8509.73,0.00,0.00,0.00,22526.87
Detroit,Weekly,"2020-01-06 00:00:00",Organic,1.564011291,23506.79,309.42,4078.23,0.00,6066.49,0.00,0.00,0.00,13052.64
Detroit,Weekly,"2020-01-12 00:00:00",Organic,1.684727242,22437.70,1448.25,3521.61,0.00,5100.31,0.00,0.00,0.00,12367.54
Detroit,Weekly,"2020-01-19 00:00:00",Organic,1.590261346,14110.17,686.06,2182.76,0.00,3826.97,0.00,0.00,0.00,7414.38
Detroit,Weekly,"2020-01-26 00:00:00",Organic,1.606404979,15277.62,385.15,1865.23,0.00,6409.31,0.00,0.00,0.00,6617.93
Detroit,Weekly,"2020-02-02 00:00:00",Organic,1.478543628,14757.41,312.64,1756.77,0.00,6389.41,0.00,0.00,0.00,6298.60
Detroit,Weekly,"2020-02-09 00:00:00",Organic,1.509318961,15155.64,266.09,1689.22,0.00,6359.54,0.00,0.00,0.00,6840.79
Detroit,Weekly,"2020-02-16 00:00:00",Organic,1.666207191,13920.34,309.67,1441.54,0.00,6477.17,0.00,0.00,0.00,5691.96
Detroit,Weekly,"2020-02-23 00:00:00",Organic,1.583264507,15354.28,311.75,1646.63,0.00,7022.47,0.00,0.00,0.00,6373.43
Detroit,Weekly,"2020-03-01 00:00:00",Organic,1.791478356,33463.55,304.07,4403.72,0.00,5425.84,0.00,0.00,0.00,23329.93
Detroit,Weekly,"2020-03-08 00:00:00",Organic,1.780472878,34453.33,323.97,4312.97,0.00,7217.71,0.00,0.00,0.00,22598.69
Detroit,Weekly,"2020-03-15 00:00:00",Organic,1.789433552,20238.69,358.84,2395.24,0.00,7195.57,0.00,0.00,0.00,10289.04
Detroit,Weekly,"2020-03-22 00:00:00",Organic,1.594824148,19395.39,404.73,2010.88,0.00,8730.09,0.00,0.00,0.00,8249.70
Detroit,Weekly,"2020-03-29 00:00:00",Organic,1.704031375,10455.01,408.24,1768.50,0.00,3289.92,0.00,0.00,0.00,4988.35
Detroit,Weekly,"2020-04-05 00:00:00",Organic,1.313214005,33765.34,493.66,2137.24,0.00,12609.58,0.00,0.00,0.00,18524.87
Detroit,Weekly,"2020-04-12 00:00:00",Organic,1.377010891,36045.98,449.45,2090.88,0.00,17023.08,0.00,0.00,0.00,16482.57
Detroit,Weekly,"2020-04-19 00:00:00",Organic,1.708148403,18271.91,381.55,1898.24,0.00,11112.13,0.00,0.00,0.00,4879.99
Detroit,Weekly,"2020-04-26 00:00:00",Organic,1.598782436,24480.70,470.70,1875.55,0.00,16847.01,0.00,0.00,0.00,5287.45
Detroit,Weekly,"2020-05-03 00:00:00",Organic,1.423294853,27335.40,487.15,3005.50,0.00,12406.47,0.00,0.00,0.00,11436.27
Detroit,Weekly,"2020-05-10 00:00:00",Organic,1.598135674,23477.88,428.20,3143.23,0.00,13018.48,0.00,0.00,0.00,6887.97
Detroit,Weekly,"2020-05-17 00:00:00",Organic,1.639904074,20977.43,757.89,1758.09,0.00,14686.13,0.00,0.00,0.00,3775.32
Detroit,Weekly,"2020-05-24 00:00:00",Organic,1.648616974,20126.84,1213.41,1839.83,0.00,13060.23,0.00,0.00,0.00,4013.37
Detroit,Weekly,"2020-05-31 00:00:00",Organic,1.604690680,24146.25,466.28,2465.94,0.00,13947.73,0.00,0.00,0.00,7266.29
Detroit,Weekly,"2020-06-07 00:00:00",Organic,1.590103589,22661.19,391.42,2462.26,0.00,11662.05,0.00,0.00,0.00,8145.46
Detroit,Weekly,"2020-06-14 00:00:00",Organic,1.620385380,23064.15,325.44,1953.83,5.98,13946.51,0.00,0.00,0.00,6832.38
Detroit,Weekly,"2020-06-21 00:00:00",Organic,1.641375033,23585.88,329.98,2331.97,0.00,13589.99,0.00,0.00,0.00,7333.93
Detroit,Weekly,"2020-06-28 00:00:00",Organic,1.538418249,18160.07,312.61,2103.50,0.00,9710.77,0.00,0.00,0.00,6033.19
Detroit,Weekly,"2020-07-05 00:00:00",Organic,1.501587815,22903.68,290.89,2521.15,0.00,12877.70,0.00,0.00,0.00,7213.94
Detroit,Weekly,"2020-07-12 00:00:00",Organic,1.710117681,16629.60,341.35,2433.86,0.00,6966.15,0.00,0.00,0.00,6888.23
Detroit,Weekly,"2020-07-19 00:00:00",Organic,1.826130224,13494.19,396.08,2345.37,0.00,3542.48,0.00,0.00,0.00,7210.25
Detroit,Weekly,"2020-07-26 00:00:00",Organic,1.525403127,19939.62,268.21,2310.90,0.00,10585.84,0.00,0.00,0.00,6774.67
Detroit,Weekly,"2020-08-02 00:00:00",Organic,1.506379460,19095.84,284.81,2104.93,0.00,10804.68,0.00,0.00,0.00,5901.43
Detroit,Weekly,"2020-08-09 00:00:00",Organic,1.507523562,19660.23,427.22,1701.44,0.00,12915.53,0.00,0.00,0.00,4616.04
Detroit,Weekly,"2020-08-16 00:00:00",Organic,1.447775518,21945.34,469.12,1980.58,0.00,12913.99,0.00,0.00,0.00,6581.66
Detroit,Weekly,"2020-08-23 00:00:00",Organic,1.553623981,15195.67,335.34,2136.85,1.21,7502.87,0.00,0.00,0.00,5219.41
Detroit,Weekly,"2020-08-30 00:00:00",Organic,1.476844112,17626.32,336.91,2493.02,0.00,9543.33,0.00,0.00,0.00,5253.05
Detroit,Weekly,"2020-09-06 00:00:00",Organic,1.466922232,18457.94,420.07,2145.64,0.00,9754.40,0.00,0.00,0.00,6137.84
Detroit,Weekly,"2020-09-13 00:00:00",Organic,1.417871591,20518.88,522.73,2047.74,0.00,10847.50,0.00,0.00,0.00,7100.92
Detroit,Weekly,"2020-09-20 00:00:00",Organic,1.417185033,17359.13,336.54,2093.90,0.00,8356.10,0.00,0.00,0.00,6572.59
Detroit,Weekly,"2020-09-27 00:00:00",Organic,1.536885980,15867.69,339.46,1719.11,0.00,7741.09,0.00,0.00,0.00,6068.04
Detroit,Weekly,"2020-10-04 00:00:00",Organic,1.341840109,20188.00,257.74,1864.81,0.00,12008.33,0.00,0.00,0.00,6057.12
Detroit,Weekly,"2020-10-11 00:00:00",Organic,1.326498039,20119.83,287.00,1782.13,0.00,12751.68,0.00,0.00,0.00,5299.02
Detroit,Weekly,"2020-10-18 00:00:00",Organic,1.338891251,20742.82,318.41,1497.78,0.00,13638.41,0.00,0.00,0.00,5288.22
Detroit,Weekly,"2020-10-25 00:00:00",Organic,1.355853466,19702.59,203.30,1484.11,0.00,12767.30,0.00,0.00,0.00,5247.89
Detroit,Weekly,"2020-11-01 00:00:00",Organic,1.351029387,17089.67,299.19,1610.99,0.00,9751.52,0.00,0.00,0.00,5427.98
Detroit,Weekly,"2020-11-08 00:00:00",Organic,1.319345614,19755.31,262.18,1685.56,0.00,12562.03,0.00,0.00,0.00,5245.54
Detroit,Weekly,"2020-11-15 00:00:00",Organic,1.226448413,21273.13,278.90,1676.17,0.00,14102.26,0.00,0.00,0.00,5215.80
Detroit,Weekly,"2020-11-22 00:00:00",Organic,1.344740030,18229.02,174.64,1757.80,0.00,10549.86,0.00,0.00,0.00,5746.73
Detroit,Weekly,"2020-11-29 00:00:00",Organic,1.391951577,16006.18,221.80,1184.93,0.00,9411.40,0.00,0.00,0.00,5188.04
Detroit,Weekly,"2020-12-06 00:00:00",Organic,1.462065694,17361.01,167.80,1606.10,0.00,9239.32,0.00,0.00,0.00,6347.79
Detroit,Weekly,"2020-12-13 00:00:00",Organic,1.245501587,19381.70,234.83,1636.35,0.00,11279.69,0.00,0.00,0.00,6230.82
Detroit,Weekly,"2020-12-20 00:00:00",Organic,1.358183730,16939.80,140.60,1598.85,0.00,9414.20,0.00,0.00,0.00,5786.15
Detroit,Weekly,"2020-12-27 00:00:00",Organic,1.281025335,18716.18,143.35,1438.61,0.00,11809.31,0.00,0.00,0.00,5324.91
"Grand Rapids",Weekly,"2020-01-06 00:00:00",Organic,1.377461482,6748.26,10.14,1891.54,0.00,4796.50,0.00,0.00,0.00,50.07
"Grand Rapids",Weekly,"2020-01-12 00:00:00",Organic,1.561919237,5506.89,9.46,1368.83,0.00,4092.15,0.00,0.00,0.00,36.44
"Grand Rapids",Weekly,"2020-01-19 00:00:00",Organic,1.634789541,3765.08,1.89,856.93,0.00,2819.40,0.00,0.00,0.00,86.87
"Grand Rapids",Weekly,"2020-01-26 00:00:00",Organic,1.014192477,11907.24,12.16,931.36,0.00,10925.98,0.00,0.00,0.00,37.74
"Grand Rapids",Weekly,"2020-02-02 00:00:00",Organic,0.728335753,17355.91,0.00,673.82,0.00,16678.74,0.00,0.00,0.00,3.34
"Grand Rapids",Weekly,"2020-02-09 00:00:00",Organic,0.646196184,23261.59,1.22,956.26,0.00,22270.69,0.00,0.00,0.00,33.42
"Grand Rapids",Weekly,"2020-02-16 00:00:00",Organic,1.095566402,6941.80,45.24,701.09,0.00,6170.17,0.00,0.00,0.00,25.31
"Grand Rapids",Weekly,"2020-02-23 00:00:00",Organic,1.547350830,5480.39,115.84,775.49,0.00,4573.31,0.00,0.00,0.00,15.75
"Grand Rapids",Weekly,"2020-03-01 00:00:00",Organic,1.237668974,9594.57,12.20,1446.84,0.00,8097.96,0.00,0.00,0.00,37.57
"Grand Rapids",Weekly,"2020-03-08 00:00:00",Organic,1.052751278,14455.71,19.54,1455.72,0.00,12960.52,0.00,0.00,0.00,19.94
"Grand Rapids",Weekly,"2020-03-15 00:00:00",Organic,1.049905376,16448.71,3.67,1383.08,0.00,15010.09,0.00,0.00,0.00,51.88
"Grand Rapids",Weekly,"2020-03-22 00:00:00",Organic,1.129087543,12626.13,15.91,1701.21,0.00,10863.50,0.00,0.00,0.00,45.50
"Grand Rapids",Weekly,"2020-03-29 00:00:00",Organic,1.332463663,9195.90,61.99,1117.92,0.00,7989.32,0.00,0.00,0.00,26.67
"Grand Rapids",Weekly,"2020-04-05 00:00:00",Organic,1.612703379,9784.06,81.39,1193.19,0.00,8494.99,0.00,0.00,0.00,14.48
"Grand Rapids",Weekly,"2020-04-12 00:00:00",Organic,1.142300246,14115.39,19.50,1605.35,0.00,12451.54,0.00,0.00,0.00,39.00
"Grand Rapids",Weekly,"2020-04-19 00:00:00",Organic,1.630411981,6821.87,24.40,1161.99,0.00,5607.62,0.00,0.00,0.00,27.85
"Grand Rapids",Weekly,"2020-04-26 00:00:00",Organic,1.325346021,10469.77,21.57,1061.36,0.00,9363.45,0.00,0.00,0.00,23.40
"Grand Rapids",Weekly,"2020-05-03 00:00:00",Organic,1.329745524,10314.01,40.03,1050.48,0.00,9178.93,0.00,0.00,0.00,44.57
"Grand Rapids",Weekly,"2020-05-10 00:00:00",Organic,1.728688045,6620.89,54.59,1183.96,0.00,5322.17,0.00,0.00,0.00,60.17
"Grand Rapids",Weekly,"2020-05-17 00:00:00",Organic,1.238005938,7673.72,36.39,680.56,0.00,6946.88,0.00,0.00,0.00,9.89
"Grand Rapids",Weekly,"2020-05-24 00:00:00",Organic,1.687448564,6155.21,86.14,872.27,0.00,5168.53,0.00,0.00,0.00,28.28
"Grand Rapids",Weekly,"2020-05-31 00:00:00",Organic,1.728608787,7344.74,28.45,1341.82,0.00,5924.74,0.00,0.00,0.00,49.73
"Grand Rapids",Weekly,"2020-06-07 00:00:00",Organic,1.712710427,7288.41,25.49,1403.01,0.00,5792.63,0.00,0.00,0.00,67.28
"Grand Rapids",Weekly,"2020-06-14 00:00:00",Organic,1.686249490,7185.42,36.41,1546.28,0.00,5558.84,0.00,0.00,0.00,43.88
"Grand Rapids",Weekly,"2020-06-21 00:00:00",Organic,1.664517254,6225.55,9.71,1259.90,0.00,4912.06,0.00,0.00,0.00,43.88
"Grand Rapids",Weekly,"2020-06-28 00:00:00",Organic,1.741976494,7412.41,18.61,2434.93,0.00,4903.43,0.00,0.00,0.00,55.45
"Grand Rapids",Weekly,"2020-07-05 00:00:00",Organic,1.739129914,7577.88,27.52,1741.90,0.00,5735.04,0.00,0.00,0.00,73.42
"Grand Rapids",Weekly,"2020-07-12 00:00:00",Organic,1.790574473,6473.64,63.53,2023.60,0.00,4321.86,0.00,0.00,0.00,64.64
"Grand Rapids",Weekly,"2020-07-19 00:00:00",Organic,1.864076586,5267.14,4.86,1494.39,0.00,3678.73,0.00,0.00,0.00,89.16
"Grand Rapids",Weekly,"2020-07-26 00:00:00",Organic,1.784129993,5661.05,30.35,1408.26,0.00,4147.76,0.00,0.00,0.00,74.68
"Grand Rapids",Weekly,"2020-08-02 00:00:00",Organic,1.709334422,5089.82,45.94,961.13,0.00,4032.99,0.00,0.00,0.00,49.76
"Grand Rapids",Weekly,"2020-08-09 00:00:00",Organic,1.704738878,5688.90,103.98,1857.05,0.00,3691.08,0.00,0.00,0.00,36.80
"Grand Rapids",Weekly,"2020-08-16 00:00:00",Organic,1.716272450,4064.65,71.34,741.16,0.00,3207.55,0.00,0.00,0.00,44.60
"Grand Rapids",Weekly,"2020-08-23 00:00:00",Organic,1.720655291,4953.06,35.07,1476.44,0.00,3392.49,0.00,0.00,0.00,49.07
"Grand Rapids",Weekly,"2020-08-30 00:00:00",Organic,1.771800574,5507.37,18.17,1298.44,0.00,4157.31,0.00,0.00,0.00,33.45
"Grand Rapids",Weekly,"2020-09-06 00:00:00",Organic,1.766077828,5306.88,135.61,1237.40,0.00,3885.93,0.00,0.00,0.00,47.95
"Grand Rapids",Weekly,"2020-09-13 00:00:00",Organic,1.770392822,5032.19,110.36,1197.03,0.00,3682.42,0.00,0.00,0.00,42.37
"Grand Rapids",Weekly,"2020-09-20 00:00:00",Organic,1.757539724,4276.75,80.01,952.89,0.00,3160.42,0.00,0.00,0.00,83.43
"Grand Rapids",Weekly,"2020-09-27 00:00:00",Organic,1.750146091,4293.49,126.26,1102.38,0.00,3007.99,0.00,0.00,0.00,56.86
"Grand Rapids",Weekly,"2020-10-04 00:00:00",Organic,1.458627978,5931.72,127.18,1075.39,0.00,4664.50,0.00,0.00,0.00,64.66
"Grand Rapids",Weekly,"2020-10-11 00:00:00",Organic,1.317236041,6338.41,26.32,965.65,0.00,5297.40,0.00,0.00,0.00,49.05
"Grand Rapids",Weekly,"2020-10-18 00:00:00",Organic,1.361249435,5044.64,32.80,700.95,0.00,4291.94,0.00,0.00,0.00,18.95
"Grand Rapids",Weekly,"2020-10-25 00:00:00",Organic,1.260620020,5195.37,15.80,633.21,0.00,4546.36,0.00,0.00,0.00,0.00
"Grand Rapids",Weekly,"2020-11-01 00:00:00",Organic,1.449325074,4975.29,33.22,755.90,0.00,4186.17,0.00,0.00,0.00,0.00
"Grand Rapids",Weekly,"2020-11-08 00:00:00",Organic,1.443960975,5323.95,16.20,1047.50,0.00,4260.25,0.00,0.00,0.00,0.00
"Grand Rapids",Weekly,"2020-11-15 00:00:00",Organic,1.164621797,5490.36,25.51,731.31,0.00,4733.54,0.00,0.00,0.00,0.00
"Grand Rapids",Weekly,"2020-11-22 00:00:00",Organic,1.405347413,4579.65,21.06,748.14,0.00,3810.45,0.00,0.00,0.00,0.00
"Grand Rapids",Weekly,"2020-11-29 00:00:00",Organic,1.299509159,3894.86,5.27,425.26,0.00,3464.33,0.00,0.00,0.00,0.00
"Grand Rapids",Weekly,"2020-12-06 00:00:00",Organic,1.399234447,4466.01,17.04,584.07,0.00,3864.90,0.00,0.00,0.00,0.00
"Grand Rapids",Weekly,"2020-12-13 00:00:00",Organic,1.153549083,6149.51,12.69,831.63,0.00,5305.19,0.00,0.00,0.00,0.00
"Grand Rapids",Weekly,"2020-12-20 00:00:00",Organic,1.441932948,4607.65,41.02,972.84,0.00,3586.44,0.00,0.00,0.00,7.35
"Grand Rapids",Weekly,"2020-12-27 00:00:00",Organic,1.133161770,6575.95,39.50,1036.04,0.00,5500.42,0.00,0.00,0.00,0.00
Harrisburg/Scranton,Weekly,"2020-01-06 00:00:00",Organic,1.491056927,11906.91,730.87,331.19,0.00,10830.92,0.00,0.00,0.00,13.93
Harrisburg/Scranton,Weekly,"2020-01-12 00:00:00",Organic,1.323606424,14995.07,659.80,257.94,0.00,14048.45,0.00,0.00,0.00,28.89
Harrisburg/Scranton,Weekly,"2020-01-19 00:00:00",Organic,1.213362099,19221.81,1288.24,389.97,0.00,17519.71,0.00,0.00,0.00,23.89
Harrisburg/Scranton,Weekly,"2020-01-26 00:00:00",Organic,1.308137670,16402.21,506.49,381.65,0.00,15491.26,0.00,0.00,0.00,22.80
Harrisburg/Scranton,Weekly,"2020-02-02 00:00:00",Organic,1.284751278,17193.56,590.63,619.85,0.00,15943.90,0.00,0.00,0.00,39.17
Harrisburg/Scranton,Weekly,"2020-02-09 00:00:00",Organic,1.380330836,14811.00,591.89,389.96,0.00,13816.55,0.00,0.00,0.00,12.60
Harrisburg/Scranton,Weekly,"2020-02-16 00:00:00",Organic,1.352409073,16201.26,501.25,386.73,0.00,15294.15,0.00,0.00,0.00,19.13
Harrisburg/Scranton,Weekly,"2020-02-23 00:00:00",Organic,1.299013520,14808.90,497.07,321.39,0.00,13975.75,0.00,0.00,0.00,14.70
Harrisburg/Scranton,Weekly,"2020-03-01 00:00:00",Organic,1.389472931,15544.70,1111.41,416.52,0.00,13994.26,0.00,0.00,0.00,22.52
Harrisburg/Scranton,Weekly,"2020-03-08 00:00:00",Organic,1.611232524,14665.25,789.68,347.75,0.00,13475.80,0.00,0.00,0.00,52.03
Harrisburg/Scranton,Weekly,"2020-03-15 00:00:00",Organic,1.672001454,14601.70,789.03,411.95,0.00,13390.48,0.00,0.00,0.00,10.24
Harrisburg/Scranton,Weekly,"2020-03-22 00:00:00",Organic,1.666126370,14811.23,772.57,500.50,0.00,13507.96,0.00,0.00,0.00,30.20
Harrisburg/Scranton,Weekly,"2020-03-29 00:00:00",Organic,1.361468151,14379.34,485.41,443.64,0.00,13429.56,0.00,0.00,0.00,20.74
Harrisburg/Scranton,Weekly,"2020-04-05 00:00:00",Organic,1.727820212,14961.83,575.67,491.10,0.00,13891.83,0.00,0.00,0.00,3.23
Harrisburg/Scranton,Weekly,"2020-04-12 00:00:00",Organic,1.679008035,15577.27,149.61,480.47,0.00,14947.19,0.00,0.00,0.00,0.00
Harrisburg/Scranton,Weekly,"2020-04-19 00:00:00",Organic,1.686507838,15989.59,744.64,595.75,0.00,14612.08,0.00,0.00,0.00,37.13
Harrisburg/Scranton,Weekly,"2020-04-26 00:00:00",Organic,1.547875144,20288.10,449.61,431.41,0.00,19397.41,0.00,0.00,0.00,9.69
Harrisburg/Scranton,Weekly,"2020-05-03 00:00:00",Organic,1.615027298,19045.02,525.95,435.64,0.00,18083.44,0.00,0.00,0.00,0.00
Harrisburg/Scranton,Weekly,"2020-05-10 00:00:00",Organic,1.699266358,17797.54,951.18,787.96,3.54,16035.49,0.00,0.00,0.00,19.38
Harrisburg/Scranton,Weekly,"2020-05-17 00:00:00",Organic,1.623783846,19413.27,2117.09,779.38,15.92,16357.14,0.00,0.00,0.00,143.75
Harrisburg/Scranton,Weekly,"2020-05-24 00:00:00",Organic,1.712058250,15908.38,999.81,508.94,0.00,14325.33,0.00,0.00,0.00,74.31
Harrisburg/Scranton,Weekly,"2020-05-31 00:00:00",Organic,1.676281572,13512.30,756.79,549.21,0.00,12177.22,0.00,0.00,0.00,29.08
Harrisburg/Scranton,Weekly,"2020-06-07 00:00:00",Organic,1.671568388,15258.03,798.76,438.04,0.00,13932.36,0.00,0.00,0.00,88.87
Harrisburg/Scranton,Weekly,"2020-06-14 00:00:00",Organic,1.644364621,15191.30,511.45,540.76,0.00,14114.85,0.00,0.00,0.00,24.24
Harrisburg/Scranton,Weekly,"2020-06-21 00:00:00",Organic,1.662365393,14116.44,575.42,446.03,0.00,13095.00,0.00,0.00,0.00,0.00
Harrisburg/Scranton,Weekly,"2020-06-28 00:00:00",Organic,1.716864522,12890.06,440.04,529.65,0.00,11920.37,0.00,0.00,0.00,0.00
