StartStationLon,StartStationLat,EndStationLat,EndStationLon
-0.138212,51.481335,51.509351,-0.147449
-0.120202,51.523346,51.513875,-0.117774
-0.202608,51.51632,51.509353,-0.196422
-0.16862,51.53256,51.51795,-0.108657
-0.138212,51.481335,51.485917,-0.124469
-0.102996,51.486929,51.501732,-0.100292
-0.17677,51.530889,51.523344,-0.183846
-0.111435,51.48894,51.498125,-0.132102
-0.107349,51.511891,51.51908,-0.124678
-0.09022,51.491484,51.50274,-0.149569
-0.179369,51.487196,51.494412,-0.173881
-0.196422,51.509353,51.499917,-0.174554
-0.085603,51.53095,51.536264,-0.133952
-0.09968,51.493372,51.505409,-0.098341
-0.112824,51.503791,51.524564,-0.116279
-0.07023,51.536654,51.54094,-0.01051
-0.202038,51.48357,51.488144,-0.222456
-0.097122,51.529423,51.504627,-0.091773
-0.116688,51.520596,51.515418,-0.09885
-0.06142,51.532091,51.526377,-0.07813
-0.116279,51.524564,51.504044,-0.104778
-0.07813,51.526377,51.51397,-0.09294
-0.141923,51.489856,51.515308,-0.147203
-0.116279,51.524564,51.534667,-0.125078
-0.193068,51.500397,51.499806,-0.176415
-0.106992,51.534504,51.52168,-0.130431
-0.174411,51.511933,51.498125,-0.132102
-0.122831,51.472509,51.522853,-0.099994
-0.132845,51.489975,51.486343,-0.122492
-0.075901,51.531091,51.522264,-0.114079
-0.211455,51.497608,51.492084,-0.229116
-0.09315,51.53356,51.518218,-0.100791
-0.087262,51.506304,51.500139,-0.113936
-0.222456,51.488144,51.514767,-0.225787
-0.187842,51.509908,51.499806,-0.176415
-0.02163,51.540311,51.526377,-0.07813
-0.114686,51.506133,51.525893,-0.090847
-0.113864,51.504027,51.512484,-0.099141
-0.055312,51.52568,51.522954,-0.094934
-0.125979,51.526357,51.516277,-0.118272
-0.135635,51.488226,51.49395,-0.147624
-0.18377,51.5171,51.504199,-0.210941
-0.047784,51.51328,51.522853,-0.099994
-0.123616,51.529943,51.509639,-0.13151
-0.100168,51.530344,51.517821,-0.096496
-0.109914,51.531666,51.510484,-0.082989
-0.056667,51.511542,51.505461,-0.10454
-0.099489,51.524868,51.517821,-0.096496
-0.08249,51.53558,51.53724,-0.124807
-0.190603,51.493631,51.493631,-0.190603
-0.116279,51.524564,51.52505,-0.131161
-0.130504,51.526838,51.495805,-0.127575
-0.115156,51.489479,51.504044,-0.104778
-0.169249,51.515953,51.499917,-0.174554
-0.082989,51.510484,51.49206,-0.132224
-0.115156,51.489479,51.504044,-0.104778
-0.085666,51.499075,51.51795,-0.108657
-0.126994,51.470732,51.506304,-0.087262
-0.138019,51.524438,51.519167,-0.147983
-0.20782,51.473471,51.475089,-0.201968
-0.193764,51.508605,51.504038,-0.2174
-0.09294,51.511553,51.506543,-0.123179
-0.0786,51.500647,51.509992,-0.143495
-0.150908,51.47505,51.482362,-0.136123
-0.130458,51.494816,51.501352,-0.153194
-0.150908,51.47505,51.488057,-0.140741
-0.153933,51.494561,51.509943,-0.117619
-0.087262,51.506304,51.512363,-0.069542
-0.116493,51.477839,51.495827,-0.135478
-0.106992,51.534504,51.51795,-0.108657
-0.029138,51.516196,51.521743,-0.081118
-0.082422,51.516154,51.506304,-0.087262
-0.143613,51.523518,51.514759,-0.148105
-0.113864,51.504027,51.528915,-0.11548
-0.110699,51.501444,51.500823,-0.08974
-0.089782,51.53089,51.520994,-0.139016
-0.183846,51.523344,51.514499,-0.141423
-0.215895,51.476885,51.499806,-0.176415
-0.09315,51.53356,51.500296,-0.092762
-0.123702,51.506767,51.50964,-0.08497
-0.086685,51.517075,51.51601,-0.0985
-0.06142,51.532091,51.548731,-0.022606
-0.143613,51.523518,51.515631,-0.132328
-0.195197,51.454752,51.485743,-0.223616
-0.205535,51.507481,51.522008,-0.151359
-0.2174,51.504038,51.483356,-0.216305
-0.102091,51.500693,51.513103,-0.131213
-0.144132,51.493204,51.480898,-0.183853
-0.193502,51.467064,51.472817,-0.199783
-0.114079,51.522264,51.520994,-0.139016
-0.106237,51.507244,51.506133,-0.114686
-0.140947,51.49616,51.493978,-0.127554
-0.09294,51.511553,51.517821,-0.096496
-0.123616,51.529943,51.505409,-0.098341
-0.086685,51.517075,51.498744,-0.103132
-0.120202,51.523346,51.517075,-0.086685
-0.025492,51.530535,51.51793,-0.067937
-0.101026,51.528246,51.517821,-0.096496
-0.138231,51.525542,51.515631,-0.132328
-0.067937,51.51793,51.528279,-0.119558
-0.202608,51.51632,51.536922,-0.150181
-0.109914,51.531666,51.519914,-0.136039
-0.170134,51.528341,51.516814,-0.151926
-0.069542,51.512363,51.520044,-0.092176
-0.099489,51.524868,51.511553,-0.09294
-0.08066,51.514225,51.525726,-0.088486
-0.092921,51.494436,51.507244,-0.106237
-0.086379,51.534042,51.523196,-0.083067
-0.088486,51.525726,51.529943,-0.123616
-0.099828,51.493146,51.511891,-0.107349
-0.111606,51.505569,51.502153,-0.083632
-0.101026,51.528246,51.509506,-0.075459
-0.09294,51.511553,51.530344,-0.100168
-0.120973,51.530059,51.51795,-0.108657
-0.094475,51.521747,51.521283,-0.084605
-0.020157,51.499041,51.516226,-0.124826
-0.162298,51.522511,51.519656,-0.132339
-0.149004,51.485821,51.490083,-0.162418
-0.084439,51.524696,51.515059,-0.105344
-0.163347,51.474392,51.487196,-0.179369
-0.09022,51.491484,51.513821,-0.107927
-0.124807,51.53724,51.515208,-0.117863
-0.100168,51.530344,51.504044,-0.104778
-0.033828,51.514115,51.526008,-0.096317
-0.151926,51.516814,51.514759,-0.148105
-0.179369,51.487196,51.501026,-0.180246
-0.127554,51.493978,51.496957,-0.173894
-0.09315,51.53356,51.525893,-0.090847
-0.18377,51.5171,51.509351,-0.147449
-0.205284,51.496712,51.507069,-0.145904
-0.211455,51.497608,51.496664,-0.223868
-0.102208,51.526153,51.519167,-0.147983
-0.038986,51.512871,51.502279,-0.074189
-0.148059,51.472865,51.482567,-0.172078
-0.100791,51.518218,51.519362,-0.074431
-0.205876,51.475698,51.486062,-0.214428
-0.110889,51.495718,51.505461,-0.10454
-0.170329,51.477684,51.506633,-0.131773
-0.075375,51.528187,51.525726,-0.088486
-0.101384,51.49652,51.494881,-0.117974
-0.191351,51.513489,51.51217,-0.150481
-0.114605,51.495656,51.500694,-0.094524
-0.136792,51.533005,51.52625,-0.123509
-0.198735,51.46067,51.499428,-0.179702
-0.069743,51.528222,51.530344,-0.100168
-0.07813,51.526377,51.529943,-0.123616
-0.09315,51.53356,51.51795,-0.108657
-0.124642,51.481747,51.479573,-0.179038
-0.117661,51.482678,51.530991,-0.093903
-0.06555,51.528681,51.534474,-0.122203
-0.116688,51.520596,51.517075,-0.086685
-0.150181,51.536922,51.520583,-0.154701
-0.025296,51.527058,51.514449,-0.077178
-0.215618,51.464786,51.488108,-0.226606
-0.215895,51.476885,51.472876,-0.176267
-0.09644,51.507385,51.518908,-0.079249
-0.120973,51.530059,51.515208,-0.117863
-0.174485,51.469161,51.501732,-0.100292
-0.148105,51.514759,51.51477,-0.122219
-0.109006,51.521661,51.517821,-0.096496
-0.075885,51.536585,51.514441,-0.087587
-0.074754,51.523648,51.521661,-0.109006
-0.055312,51.52568,51.522954,-0.094934
-0.204815,51.484386,51.494347,-0.215804
-0.11934,51.531066,51.517475,-0.075855
-0.164207,51.517372,51.52168,-0.130431
-0.099141,51.512484,51.50964,-0.08497
-0.163347,51.474392,51.510919,-0.151126
-0.179135,51.516417,51.496664,-0.223868
-0.109025,51.534408,51.520994,-0.139016
-0.002275,51.509474,51.50357,-0.020068
-0.123616,51.529943,51.524564,-0.116279
-0.123702,51.506767,51.516417,-0.179135
-0.200742,51.502319,51.519042,-0.204764
-0.109006,51.521661,51.509462,-0.124749
-0.185273,51.481765,51.494412,-0.173881
-0.037366,51.534137,51.52168,-0.130431
-0.103604,51.517334,51.520858,-0.089887
-0.066078,51.514924,51.509506,-0.075459
-0.113864,51.504027,51.506304,-0.087262
-0.065076,51.52388,51.52568,-0.055312
-0.112824,51.503791,51.515418,-0.09885
-0.211593,51.51323,51.491615,-0.186753
-0.129386,51.534123,51.530889,-0.17677
-0.147624,51.49395,51.508605,-0.193764
-0.19024,51.515529,51.510919,-0.151126
-0.19024,51.515529,51.493267,-0.21985
-0.15352,51.503117,51.514311,-0.200838
-0.106992,51.534504,51.50777,-0.130699
-0.0786,51.500647,51.51795,-0.108657
-0.133952,51.536264,51.52168,-0.130431
-0.183118,51.515607,51.516204,-0.155525
-0.118295,51.52728,51.513875,-0.117774
-0.130504,51.526838,51.520596,-0.116688
-0.18377,51.5171,51.514619,-0.137841
-0.112824,51.503791,51.526717,-0.104298
-0.038986,51.512871,51.510484,-0.082989
-0.191803,51.473611,51.487285,-0.217995
-0.116493,51.477839,51.486343,-0.122492
-0.133952,51.536264,51.525227,-0.135188
-0.08299,51.53213,51.49652,-0.101384
-0.2174,51.504038,51.497924,-0.183834
-0.164786,51.477292,51.500401,-0.195455
-0.106323,51.490757,51.486343,-0.122492
-0.132102,51.472918,51.497829,-0.13544
-0.113864,51.504027,51.511553,-0.09294
-0.122555,51.473486,51.511968,-0.120718
-0.023565,51.515427,51.523538,-0.030556
-0.086379,51.534042,51.52959,-0.0801
-0.025996,51.509303,51.512363,-0.069542
-0.116542,51.504636,51.514441,-0.087587
-0.086685,51.517075,51.523951,-0.122502
-0.198286,51.493724,51.508103,-0.126021
-0.077121,51.511594,51.516118,-0.128585
-0.215895,51.476885,51.482944,-0.219346
-0.17581,51.517335,51.526357,-0.125979
-0.088542,51.527025,51.509786,-0.068161
-0.03338,51.535179,51.515735,-0.09308
-0.075375,51.528187,51.504043,-0.105312
-0.077121,51.511594,51.524438,-0.138019
-0.088486,51.525726,51.520841,-0.09734
-0.149551,51.477619,51.486892,-0.170983
-0.17677,51.530889,51.514577,-0.158264
-0.142943,51.496863,51.509462,-0.124749
-0.093051,51.511246,51.518825,-0.108028
-0.075375,51.528187,51.520994,-0.139016
-0.166304,51.525051,51.496753,-0.138733
-0.110889,51.495718,51.497829,-0.13544
-0.132053,51.518587,51.510048,-0.138846
-0.197245,51.497387,51.500397,-0.193068
-0.06555,51.528681,51.5156,-0.070056
-0.15352,51.503117,51.509908,-0.187842
-0.085634,51.520962,51.522853,-0.099994
-0.075578,51.52127,51.524868,-0.099489
-0.100168,51.530344,51.521743,-0.081118
-0.074189,51.502279,51.513406,-0.076793
-0.18267,51.494185,51.493184,-0.167894
-0.074754,51.523648,51.506692,-0.103137
-0.038986,51.512871,51.500647,-0.0786
-0.13558,51.513684,51.506767,-0.123702
-0.110889,51.495718,51.504044,-0.104778
-0.138019,51.524438,51.514577,-0.158264
-0.055312,51.52568,51.523648,-0.074754
-0.157436,51.512276,51.509639,-0.13151
-0.136123,51.482362,51.514233,-0.073537
-0.066035,51.531864,51.5338,-0.118677
-0.202608,51.51632,51.519943,-0.170704
-0.083159,51.500889,51.506692,-0.103137
-0.057544,51.504749,51.514449,-0.077178
-0.174411,51.511933,51.499917,-0.174554
-0.137424,51.498865,51.494816,-0.130458
-0.085666,51.499075,51.505569,-0.111606
-0.193068,51.500397,51.499917,-0.174554
-0.179135,51.516417,51.52026,-0.157183
-0.116542,51.504636,51.493699,-0.121394
-0.136123,51.482362,51.509631,-0.119047
-0.057544,51.504749,51.524868,-0.099489
-0.217995,51.487285,51.490217,-0.215087
-0.124469,51.485917,51.49616,-0.140947
-0.079248,51.524526,51.51795,-0.108657
-0.206002,51.458164,51.460717,-0.216526
-0.149551,51.477619,51.499428,-0.179702
-0.123702,51.506767,51.52326,-0.104708
-0.033085,51.532513,51.52568,-0.055312
-0.110889,51.495718,51.493372,-0.09968
-0.075855,51.517475,51.50357,-0.020068
-0.101026,51.528246,51.523418,-0.124121
-0.190393,51.490163,51.502953,-0.158456
-0.129386,51.534123,51.509087,-0.129697
-0.214749,51.473036,51.51196,-0.142783
-0.112824,51.503791,51.512484,-0.099141
-0.11548,51.528915,51.525227,-0.135188
-0.196422,51.509353,51.499806,-0.176415
-0.112824,51.503791,51.512484,-0.099141
-0.097122,51.529423,51.529423,-0.097122
-0.141728,51.539099,51.51362,-0.116764
-0.086379,51.534042,51.524696,-0.084439
-0.075901,51.531091,51.518908,-0.079249
-0.0786,51.500647,51.501732,-0.100292
-0.089782,51.53089,51.51501,-0.112753
-0.138853,51.541603,51.52625,-0.123509
-0.06992,51.53385,51.51795,-0.108657
-0.089446,51.497382,51.511594,-0.077121
-0.132224,51.49206,51.489932,-0.162727
-0.170329,51.477684,51.49395,-0.147624
-0.216526,51.460717,51.485821,-0.149004
-0.123616,51.529943,51.520841,-0.09734
-0.102996,51.486929,51.498125,-0.132102
-0.208565,51.515108,51.51348,-0.17977
-0.127554,51.493978,51.50274,-0.149569
-0.191803,51.473611,51.4961,-0.208158
-0.165842,51.522029,51.511486,-0.21819
-0.087262,51.506304,51.520962,-0.085634
-0.075885,51.536585,51.532199,-0.10548
-0.168917,51.497056,51.499412,-0.152317
-0.136123,51.482362,51.507244,-0.106237
-0.170703,51.470847,51.498744,-0.103132
-0.119123,51.519435,51.522481,-0.154907
-0.168074,51.5343,51.52168,-0.130431
-0.098807,51.506725,51.515208,-0.117863
-0.180274,51.481805,51.512276,-0.157436
-0.087262,51.506304,51.525726,-0.088486
-0.071653,51.522617,51.509943,-0.117619
-0.047548,51.528869,51.525645,-0.069543
-0.157788,51.465123,51.495592,-0.179077
-0.126021,51.508103,51.498125,-0.132102
-0.10548,51.532199,51.517075,-0.086685
-0.193068,51.500397,51.520331,-0.163667
-0.197609,51.483911,51.495866,-0.191933
-0.112432,51.526599,51.520994,-0.139016
-0.099141,51.512484,51.510484,-0.082989
-0.216305,51.483356,51.499917,-0.174554
-0.068161,51.509786,51.51795,-0.108657
-0.064094,51.513074,51.506725,-0.098807
-0.09022,51.491484,51.501444,-0.110699
-0.066035,51.531864,51.512363,-0.069542
-0.194392,51.501945,51.514499,-0.141423
-0.055167,51.508447,51.50357,-0.020068
-0.067937,51.51793,51.51795,-0.108657
-0.182126,51.463489,51.474665,-0.183165
-0.163795,51.525269,51.498125,-0.132102
-0.087459,51.528673,51.509462,-0.124749
-0.132102,51.472918,51.504043,-0.105312
-0.132053,51.518587,51.510048,-0.138846
-0.16716,51.47518,51.485917,-0.124469
-0.116911,51.490867,51.498125,-0.132102
-0.084439,51.524696,51.517842,-0.090075
-0.106237,51.507244,51.487807,-0.122759
-0.09315,51.53356,51.520858,-0.089887
-0.183165,51.474665,51.475698,-0.205876
-0.089446,51.497382,51.513875,-0.117774
-0.117619,51.509943,51.493573,-0.139956
-0.10997,51.529163,51.534667,-0.125078
-0.08299,51.53213,51.51795,-0.108657
-0.103604,51.517334,51.514449,-0.077178
-0.18267,51.494185,51.517703,-0.154106
-0.113864,51.504027,51.529537,-0.083353
-0.079201,51.537277,51.524696,-0.084439
-0.183834,51.497924,51.506864,-0.150666
-0.064094,51.513074,51.506304,-0.087262
-0.09968,51.493372,51.491484,-0.09022
-0.066078,51.514924,51.506304,-0.087262
-0.09294,51.511553,51.522853,-0.099994
-0.097122,51.529423,51.517821,-0.096496
-0.179668,51.511654,51.511654,-0.179668
-0.147478,51.492369,51.515418,-0.09885
-0.179668,51.511654,51.511654,-0.179668
-0.179668,51.511654,51.511654,-0.179668
-0.116628,51.500089,51.496753,-0.138733
-0.193502,51.467064,51.496481,-0.192404
-0.19096,51.51244,51.520596,-0.116688
-0.113864,51.504027,51.505817,-0.100186
-0.106408,51.530515,51.521747,-0.094475
-0.102208,51.526153,51.524696,-0.084439
-0.134407,51.526236,51.51953,-0.135777
-0.113426,51.503919,51.495805,-0.127575
-0.070542,51.505697,51.511594,-0.077121
-0.115851,51.505044,51.514225,-0.08066
-0.084439,51.524696,51.506725,-0.098807
-0.075375,51.528187,51.505974,-0.092754
-0.168314,51.530052,51.522511,-0.162298
-0.113864,51.504027,51.514409,-0.118478
-0.051394,51.520893,51.514115,-0.033828
-0.123179,51.506543,51.49395,-0.147624
-0.194757,51.493343,51.490163,-0.190393
-0.06142,51.532091,51.493343,-0.194757
-0.09315,51.53356,51.515631,-0.132328
-0.165164,51.514746,51.499917,-0.174554
-0.092762,51.500296,51.504027,-0.113864
-0.131161,51.52505,51.51477,-0.122219
-0.042744,51.530326,51.521743,-0.081118
-0.113426,51.503919,51.522853,-0.099994
-0.128585,51.516118,51.523518,-0.143613
-0.138733,51.496753,51.51477,-0.122219
-0.075885,51.536585,51.510484,-0.082989
-0.124749,51.509462,51.514619,-0.137841
-0.113864,51.504027,51.509506,-0.075459
-0.122492,51.486343,51.513821,-0.107927
-0.158456,51.502953,51.514619,-0.137841
-0.123616,51.529943,51.538792,-0.138535
-0.112824,51.503791,51.505224,-0.098031
-0.123616,51.529943,51.511756,-0.119643
-0.127854,51.517727,51.51795,-0.108657
-0.127854,51.517727,51.493978,-0.127554
-0.075578,51.52127,51.526717,-0.104298
-0.158456,51.502953,51.509087,-0.129697
-0.053558,51.511066,51.517821,-0.096496
-0.153645,51.512911,51.49395,-0.147624
-0.138089,51.484839,51.511246,-0.093051
-0.163667,51.520331,51.501432,-0.178656
-0.140947,51.49616,51.520715,-0.145211
-0.125979,51.526357,51.515208,-0.117863
-0.2174,51.504038,51.51687,-0.213872
-0.123179,51.506543,51.496753,-0.138733
-0.062546,51.535678,51.513406,-0.076793
-0.120973,51.530059,51.524564,-0.116279
-0.14177,51.479501,51.484984,-0.167919
-0.114079,51.522264,51.524526,-0.079248
-0.09294,51.511553,51.522853,-0.099994
-0.224223,51.506093,51.497608,-0.211455
-0.143613,51.523518,51.52168,-0.130431
-0.132339,51.519656,51.506543,-0.123179
-0.214749,51.473036,51.488108,-0.226606
-0.112824,51.503791,51.515937,-0.111778
-0.090847,51.525893,51.515418,-0.09885
-0.123616,51.529943,51.509992,-0.143495
-0.123616,51.529943,51.519167,-0.147983
-0.129386,51.534123,51.517727,-0.127854
-0.112824,51.503791,51.517727,-0.127854
-0.087262,51.506304,51.517821,-0.096496
-0.125078,51.534667,51.526443,-0.109256
-0.149186,51.490491,51.497829,-0.13544
-0.169821,51.466633,51.477684,-0.170329
-0.084605,51.521283,51.524564,-0.116279
-0.113864,51.504027,51.515809,-0.10527
-0.064094,51.513074,51.521661,-0.109006
-0.124469,51.485917,51.498865,-0.137424
-0.18377,51.5171,51.510919,-0.151126
-0.109006,51.521661,51.525542,-0.138231
-0.184318,51.468819,51.477619,-0.149551
-0.112824,51.503791,51.524438,-0.138019
-0.112432,51.526599,51.524,-0.126409
-0.16716,51.47518,51.466633,-0.169821
-0.116911,51.490867,51.495827,-0.135478
-0.110699,51.501444,51.498597,-0.096191
-0.028941,51.542118,51.532199,-0.10548
-0.115533,51.504942,51.521661,-0.109006
-0.112824,51.503791,51.522264,-0.114079
-0.158264,51.514577,51.501026,-0.180246
-0.054162,51.536424,51.510484,-0.082989
-0.079248,51.524526,51.515937,-0.111778
-0.116191,51.535467,51.534667,-0.125078
-0.077121,51.511594,51.522954,-0.094934
-0.166485,51.490664,51.514577,-0.158264
-0.124749,51.509462,51.519656,-0.132339
-0.058005,51.527152,51.521113,-0.078869
-0.106408,51.530515,51.520253,-0.141327
-0.069542,51.512363,51.498898,-0.10044
-0.120973,51.530059,51.511553,-0.09294
-0.218337,51.506256,51.511486,-0.21819
-0.113426,51.503919,51.521747,-0.094475
-0.101384,51.49652,51.516118,-0.128585
-0.154907,51.522481,51.52168,-0.130431
-0.191803,51.473611,51.516814,-0.151926
-0.132102,51.472918,51.502279,-0.074189
-0.17677,51.530889,51.522029,-0.165842
-0.215895,51.476885,51.514105,-0.147301
-0.075885,51.536585,51.517075,-0.086685
-0.094475,51.521747,51.516277,-0.118272
-0.19096,51.51244,51.522481,-0.154907
-0.070329,51.539083,51.512484,-0.099141
-0.099828,51.493146,51.510484,-0.082989
-0.173881,51.494412,51.477292,-0.164786
-0.100168,51.530344,51.520044,-0.092176
-0.217995,51.487285,51.490217,-0.215087
-0.224223,51.506093,51.506256,-0.218337
-0.114605,51.495656,51.500139,-0.113936
-0.123616,51.529943,51.51824,-0.11655
-0.141327,51.520253,51.52326,-0.104708
-0.116911,51.490867,51.51397,-0.09294
-0.086685,51.517075,51.51824,-0.11655
-0.069542,51.512363,51.498898,-0.10044
-0.070542,51.505697,51.500703,-0.129698
-0.138733,51.496753,51.513875,-0.117774
-0.124642,51.481747,51.474665,-0.183165
-0.129361,51.488365,51.493184,-0.167894
-0.099828,51.493146,51.500139,-0.113936
-0.101026,51.528246,51.531666,-0.109914
-0.123702,51.506767,51.517703,-0.154106
-0.03562,51.524677,51.5156,-0.070056
-0.19617,51.490853,51.496712,-0.205284
-0.163667,51.520331,51.514577,-0.158264
-0.209378,51.489591,51.51795,-0.108657
-0.133972,51.472993,51.472509,-0.122831
-0.096317,51.526008,51.517075,-0.086685
-0.112824,51.503791,51.516154,-0.082422
-0.06142,51.532091,51.506725,-0.098807
-0.077121,51.511594,51.503688,-0.098497
-0.023565,51.515427,51.51838,-0.073438
-0.111014,51.493686,51.506613,-0.142844
-0.193764,51.508605,51.514311,-0.200838
-0.165668,51.524561,51.52168,-0.130431
-0.103604,51.517334,51.532661,-0.099981
-0.190393,51.490163,51.519656,-0.132339
-0.028941,51.542118,51.532661,-0.099981
-0.112824,51.503791,51.525542,-0.138231
-0.194116,51.479932,51.49395,-0.147624
-0.10997,51.529163,51.517075,-0.086685
-0.208565,51.515108,51.510919,-0.151126
-0.078505,51.53095,51.525726,-0.088486
-0.158105,51.494645,51.516814,-0.151926
-0.117661,51.482678,51.520994,-0.139016
-0.138733,51.496753,51.50777,-0.130699
-0.062546,51.535678,51.54094,-0.01051
-0.055656,51.514222,51.522954,-0.094934
-0.10834,51.52352,51.520044,-0.092176
-0.138853,51.541603,51.534123,-0.129386
-0.147478,51.492369,51.479573,-0.179038
-0.113001,51.50486,51.518825,-0.108028
-0.097122,51.529423,51.505817,-0.100186
-0.086379,51.534042,51.521283,-0.084605
-0.138089,51.484839,51.495805,-0.127575
-0.205284,51.496712,51.501715,-0.179854
-0.18921,51.477276,51.494412,-0.173881
-0.205535,51.507481,51.500743,-0.202759
-0.060291,51.535716,51.515631,-0.132328
-0.179369,51.487196,51.475698,-0.205876
-0.163667,51.520331,51.494591,-0.134234
-0.144132,51.493204,51.519042,-0.204764
-0.055731,51.519806,51.519362,-0.074431
-0.075885,51.536585,51.526443,-0.109256
-0.154106,51.517703,51.496957,-0.173894
-0.170983,51.486892,51.495362,-0.185296
-0.215087,51.490217,51.491211,-0.173715
-0.082422,51.516154,51.507244,-0.106237
-0.034903,51.518541,51.524677,-0.03562
-0.089446,51.497382,51.500089,-0.116628
-0.204815,51.484386,51.500397,-0.193068
-0.099981,51.532661,51.517821,-0.096496
-0.060291,51.535716,51.506692,-0.103137
-0.058641,51.515256,51.517008,-0.093885
-0.054162,51.536424,51.536585,-0.075885
-0.058005,51.527152,51.525893,-0.090847
-0.03338,51.535179,51.509943,-0.117619
-0.101384,51.49652,51.509301,-0.084985
-0.138089,51.484839,51.513527,-0.13011
-0.150905,51.496544,51.48894,-0.111435
-0.113864,51.504027,51.51795,-0.108657
-0.055894,51.528936,51.510484,-0.082989
-0.108068,51.527842,51.520994,-0.139016
-0.091938,51.492807,51.511756,-0.119643
-0.110683,51.484788,51.486343,-0.122492
-0.069542,51.512363,51.505459,-0.105692
-0.214762,51.5129,51.509353,-0.196422
-0.053177,51.515975,51.512363,-0.069542
-0.197609,51.483911,51.488108,-0.226606
-0.087587,51.514441,51.530344,-0.100168
-0.136123,51.482362,51.511756,-0.119643
-0.138089,51.484839,51.496863,-0.142943
-0.229116,51.492084,51.483732,-0.223852
-0.168314,51.530052,51.521661,-0.109006
-0.105312,51.504043,51.520596,-0.116688
-0.075885,51.536585,51.521743,-0.081118
-0.147624,51.49395,51.518622,-0.176645
-0.126021,51.508103,51.513684,-0.13558
-0.163041,51.470538,51.509943,-0.117619
-0.144132,51.493204,51.498386,-0.107913
-0.15352,51.503117,51.513821,-0.107927
-0.13011,51.513527,51.513527,-0.13011
-0.101026,51.528246,51.515208,-0.117863
-0.014691,51.546805,51.526377,-0.07813
-0.226606,51.488108,51.500401,-0.195455
-0.069543,51.525645,51.511594,-0.077121
-0.138089,51.484839,51.475153,-0.159169
-0.125979,51.526357,51.522264,-0.114079
-0.188129,51.514769,51.499428,-0.179702
-0.102091,51.500693,51.511246,-0.093051
-0.196422,51.509353,51.51687,-0.213872
-0.076341,51.534464,51.515308,-0.147203
-0.140741,51.488057,51.526008,-0.096317
-0.055731,51.519806,51.519362,-0.074431
-0.125674,51.491884,51.506304,-0.087262
-0.138853,51.541603,51.52728,-0.118295
-0.106992,51.534504,51.51362,-0.116764
-0.058005,51.527152,51.521113,-0.078869
-0.130458,51.494816,51.506451,-0.170279
-0.057159,51.511088,51.523648,-0.074754
-0.087587,51.514441,51.515256,-0.058641
-0.138853,51.541603,51.52728,-0.118295
-0.106408,51.530515,51.52168,-0.130431
-0.205279,51.487244,51.514105,-0.147301
-0.09294,51.511553,51.517075,-0.086685
-0.215087,51.490217,51.483732,-0.223852
-0.08497,51.50964,51.511066,-0.053558
-0.123616,51.529943,51.521661,-0.109006
-0.124469,51.485917,51.498241,-0.117495
-0.057544,51.504749,51.509301,-0.084985
-0.02163,51.540311,51.518154,-0.062697
-0.174411,51.511933,51.499428,-0.179702
-0.194116,51.479932,51.479573,-0.179038
-0.015578,51.52512,51.522507,-0.041378
-0.141334,51.492345,51.509087,-0.129697
-0.102757,51.536384,51.51477,-0.122219
-0.132224,51.49206,51.509992,-0.143495
-0.104708,51.52326,51.509943,-0.117619
-0.085666,51.499075,51.516154,-0.082422
-0.133972,51.472993,51.497622,-0.125978
-0.18377,51.5171,51.488108,-0.226606
-0.168917,51.497056,51.493967,-0.178732
-0.08974,51.500823,51.517606,-0.121328
-0.086379,51.534042,51.51838,-0.073438
-0.11934,51.531066,51.525726,-0.088486
-0.059642,51.519064,51.521743,-0.081118
-0.084605,51.521283,51.515809,-0.10527
-0.09294,51.51397,51.520044,-0.092176
-0.122502,51.523951,51.530059,-0.120973
-0.104298,51.526717,51.523418,-0.124121
-0.168074,51.5343,51.524517,-0.158963
-0.138733,51.496753,51.509462,-0.124749
-0.114934,51.49288,51.485917,-0.124469
-0.197609,51.483911,51.478939,-0.208485
-0.092762,51.500296,51.516154,-0.082422
-0.102996,51.486929,51.498241,-0.117495
-0.087262,51.506304,51.521743,-0.081118
-0.205279,51.487244,51.493631,-0.190603
-0.116279,51.524564,51.52168,-0.130431
-0.123616,51.529943,51.52168,-0.130431
-0.06142,51.532091,51.522853,-0.099994
-0.09885,51.515418,51.521661,-0.109006
-0.138733,51.496753,51.494881,-0.117974
-0.055894,51.528936,51.535716,-0.060291
-0.168314,51.530052,51.51196,-0.142783
-0.155442,51.474376,51.524,-0.126409
-0.086685,51.517075,51.516154,-0.082422
-0.121394,51.493699,51.50777,-0.130699
-0.083067,51.523196,51.518218,-0.100791
-0.141327,51.520253,51.496957,-0.173894
-0.087459,51.528673,51.50357,-0.020068
-0.125078,51.534667,51.533319,-0.111781
-0.123616,51.529943,51.520596,-0.116688
-0.138089,51.484839,51.486779,-0.115853
-0.085814,51.495061,51.505224,-0.098031
-0.147624,51.49395,51.516417,-0.179135
-0.17677,51.530889,51.507069,-0.145904
-0.093885,51.517008,51.51362,-0.116764
-0.075901,51.531091,51.530991,-0.093903
-0.179668,51.511654,51.499428,-0.179702
-0.129925,51.493072,51.508103,-0.126021
-0.201968,51.475089,51.478939,-0.208485
-0.209494,51.498157,51.504038,-0.2174
-0.110683,51.484788,51.487807,-0.122759
-0.078869,51.521113,51.524696,-0.084439
-0.078505,51.53095,51.53356,-0.09315
-0.124642,51.481747,51.500889,-0.083159
-0.147624,51.49395,51.488023,-0.166878
